,State,Date,value
1312,Oregon,2017-02-01,2056697.0
1313,Pennsylvania,2017-02-01,6501514.0
1314,Rhode Island,2017-02-01,567373.0
1315,South Carolina,2017-02-01,2257293.0
1316,South Dakota,2017-02-01,454090.0
1317,Tennessee,2017-02-01,3165138.0
1318,Texas,2017-02-01,13399052.0
1319,Utah,2017-02-01,1539544.0
1320,Virginia,2017-02-01,4305591.0
1321,Vermont,2017-02-01,353982.0
1322,Washington,2017-02-01,3696053.0
1323,Wisconsin,2017-02-01,3130817.0
1324,West Virginia,2017-02-01,780830.0
1325,Wyoming,2017-02-01,295221.0
1326,Alaska,2017-03-01,361397.0
1327,Alabama,2017-03-01,2206076.0
1328,Arkansas,2017-03-01,1336992.0
1329,Arizona,2017-03-01,3223652.0
1330,California,2017-03-01,19166879.0
1331,Colorado,2017-03-01,2935526.0
1332,Connecticut,2017-03-01,1926439.0
1333,District of Columbia,2017-03-01,392114.0
1334,Delaware,2017-03-01,472919.0
1335,Florida,2017-03-01,9939194.0
1336,Georgia,2017-03-01,5069575.0
1337,Hawaii,2017-03-01,699458.0
1338,Iowa,2017-03-01,1690865.0
1339,Idaho,2017-03-01,832549.0
1340,Illinois,2017-03-01,6550862.0
1341,Indiana,2017-03-01,3322728.0
1342,Kansas,2017-03-01,1490797.0
1343,Kentucky,2017-03-01,2044781.0
1344,Louisiana,2017-03-01,2103789.0
1345,Massachusetts,2017-03-01,3709927.0
1346,Maryland,2017-03-01,3238618.0
1347,Maine,2017-03-01,702440.0
1348,Michigan,2017-03-01,4896456.0
1349,Minnesota,2017-03-01,3057640.0
1350,Missouri,2017-03-01,3052451.0
1351,Mississippi,2017-03-01,1273512.0
1352,Montana,2017-03-01,527826.0
1353,North Carolina,2017-03-01,4834530.0
1354,North Dakota,2017-03-01,415160.0
1355,Nebraska,2017-03-01,1018267.0
1356,New Hampshire,2017-03-01,757373.0
1357,New Jersey,2017-03-01,4612471.0
1358,New Mexico,2017-03-01,948296.0
1359,Nevada,2017-03-01,1432257.0
1360,New York,2017-03-01,9816438.0
1361,Ohio,2017-03-01,5806189.0
1362,Oklahoma,2017-03-01,1811936.0
1363,Oregon,2017-03-01,2063292.0
1364,Pennsylvania,2017-03-01,6505628.0
1365,Rhode Island,2017-03-01,567813.0
1366,South Carolina,2017-03-01,2259503.0
1367,South Dakota,2017-03-01,454505.0
1368,Tennessee,2017-03-01,3169407.0
1369,Texas,2017-03-01,13421751.0
1370,Utah,2017-03-01,1544341.0
1371,Virginia,2017-03-01,4314559.0
1372,Vermont,2017-03-01,354222.0
1373,Washington,2017-03-01,3707001.0
1374,Wisconsin,2017-03-01,3134796.0
1375,West Virginia,2017-03-01,780633.0
1376,Wyoming,2017-03-01,294896.0
1377,Alaska,2017-04-01,361331.0
1378,Alabama,2017-04-01,2206288.0
1379,Arkansas,2017-04-01,1338968.0
1380,Arizona,2017-04-01,3230973.0
1381,California,2017-04-01,19187319.0
1382,Colorado,2017-04-01,2945918.0
1383,Connecticut,2017-04-01,1926784.0
1384,District of Columbia,2017-04-01,392905.0
1385,Delaware,2017-04-01,473853.0
1386,Florida,2017-04-01,9959824.0
1387,Georgia,2017-04-01,5078384.0
1388,Hawaii,2017-04-01,699424.0
1389,Iowa,2017-04-01,1692030.0
1390,Idaho,2017-04-01,834705.0
1391,Illinois,2017-04-01,6549587.0
1392,Indiana,2017-04-01,3326115.0
1393,Kansas,2017-04-01,1491539.0
1394,Kentucky,2017-04-01,2047349.0
1395,Louisiana,2017-04-01,2103524.0
1396,Massachusetts,2017-04-01,3717332.0
1397,Maryland,2017-04-01,3243870.0
1398,Maine,2017-04-01,702864.0
1399,Michigan,2017-04-01,4896887.0
1400,Minnesota,2017-04-01,3062642.0
1401,Missouri,2017-04-01,3052331.0
1402,Mississippi,2017-04-01,1273547.0
1403,Montana,2017-04-01,528766.0
1404,North Carolina,2017-04-01,4841237.0
1405,North Dakota,2017-04-01,415409.0
1406,Nebraska,2017-04-01,1019505.0
1407,New Hampshire,2017-04-01,757871.0
1408,New Jersey,2017-04-01,4616364.0
1409,New Mexico,2017-04-01,948576.0
1410,Nevada,2017-04-01,1436691.0
1411,New York,2017-04-01,9834089.0
1412,Ohio,2017-04-01,5813051.0
1413,Oklahoma,2017-04-01,1814313.0
1414,Oregon,2017-04-01,2070638.0
1415,Pennsylvania,2017-04-01,6507391.0
1416,Rhode Island,2017-04-01,568085.0
1417,South Carolina,2017-04-01,2261845.0
1418,South Dakota,2017-04-01,455044.0
1419,Tennessee,2017-04-01,3174476.0
1420,Texas,2017-04-01,13442289.0
1421,Utah,2017-04-01,1548933.0
1422,Virginia,2017-04-01,4321755.0
1423,Vermont,2017-04-01,354394.0
1424,Washington,2017-04-01,3718378.0
1425,Wisconsin,2017-04-01,3139051.0
1426,West Virginia,2017-04-01,780887.0
1427,Wyoming,2017-04-01,294589.0
1428,Alaska,2017-05-01,361147.0
1429,Alabama,2017-05-01,2206487.0
1430,Arkansas,2017-05-01,1340849.0
1431,Arizona,2017-05-01,3237430.0
1432,California,2017-05-01,19207735.0
1433,Colorado,2017-05-01,2956773.0
1434,Connecticut,2017-05-01,1925556.0
1435,District of Columbia,2017-05-01,393708.0
1436,Delaware,2017-05-01,474779.0
1437,Florida,2017-05-01,9975367.0
1438,Georgia,2017-05-01,5087915.0
1439,Hawaii,2017-05-01,699050.0
1440,Iowa,2017-05-01,1693382.0
1441,Idaho,2017-05-01,836926.0
1442,Illinois,2017-05-01,6550628.0
1443,Indiana,2017-05-01,3329948.0
1444,Kansas,2017-05-01,1492460.0
1445,Kentucky,2017-05-01,2049041.0
1446,Louisiana,2017-05-01,2103007.0
1447,Massachusetts,2017-05-01,3723697.0
1448,Maryland,2017-05-01,3248722.0
1449,Maine,2017-05-01,703173.0
1450,Michigan,2017-05-01,4900103.0
1451,Minnesota,2017-05-01,3066694.0
1452,Missouri,2017-05-01,3052612.0
1453,Mississippi,2017-05-01,1273642.0
1454,Montana,2017-05-01,529560.0
1455,North Carolina,2017-05-01,4849701.0
1456,North Dakota,2017-05-01,415392.0
1457,Nebraska,2017-05-01,1020874.0
1458,New Hampshire,2017-05-01,758267.0
1459,New Jersey,2017-05-01,4619842.0
1460,New Mexico,2017-05-01,948424.0
1461,Nevada,2017-05-01,1441113.0
1462,New York,2017-05-01,9849999.0
1463,Ohio,2017-05-01,5819388.0
1464,Oklahoma,2017-05-01,1817808.0
1465,Oregon,2017-05-01,2077500.0
1466,Pennsylvania,2017-05-01,6505377.0
1467,Rhode Island,2017-05-01,568262.0
1468,South Carolina,2017-05-01,2264136.0
1469,South Dakota,2017-05-01,455672.0
1470,Tennessee,2017-05-01,3180235.0
1471,Texas,2017-05-01,13460096.0
1472,Utah,2017-05-01,1553118.0
1473,Virginia,2017-05-01,4327413.0
1474,Vermont,2017-05-01,354489.0
1475,Washington,2017-05-01,3729206.0
1476,Wisconsin,2017-05-01,3143102.0
1477,West Virginia,2017-05-01,781625.0
1478,Wyoming,2017-05-01,294322.0
1479,Alaska,2017-06-01,360869.0
1480,Alabama,2017-06-01,2206537.0
1481,Arkansas,2017-06-01,1342321.0
1482,Arizona,2017-06-01,3242821.0
1483,California,2017-06-01,19224877.0
1484,Colorado,2017-06-01,2967284.0
1485,Connecticut,2017-06-01,1923005.0
1486,District of Columbia,2017-06-01,394337.0
1487,Delaware,2017-06-01,475670.0
1488,Florida,2017-06-01,9984533.0
1489,Georgia,2017-06-01,5097171.0
1490,Hawaii,2017-06-01,698244.0
1491,Iowa,2017-06-01,1694172.0
1492,Idaho,2017-06-01,839209.0
1493,Illinois,2017-06-01,6553254.0
1494,Indiana,2017-06-01,3333471.0
1495,Kansas,2017-06-01,1493099.0
1496,Kentucky,2017-06-01,2049761.0
1497,Louisiana,2017-06-01,2102287.0
1498,Massachusetts,2017-06-01,3729001.0
1499,Maryland,2017-06-01,3252987.0
1500,Maine,2017-06-01,703298.0
1501,Michigan,2017-06-01,4905778.0
1502,Minnesota,2017-06-01,3069405.0
1503,Missouri,2017-06-01,3052823.0
1504,Mississippi,2017-06-01,1273361.0
1505,Montana,2017-06-01,530094.0
1506,North Carolina,2017-06-01,4859225.0
1507,North Dakota,2017-06-01,415098.0
1508,Nebraska,2017-06-01,1022133.0
1509,New Hampshire,2017-06-01,758505.0
1510,New Jersey,2017-06-01,4622054.0
1511,New Mexico,2017-06-01,947781.0
1512,Nevada,2017-06-01,1445370.0
1513,New York,2017-06-01,9861994.0
1514,Ohio,2017-06-01,5825444.0
1515,Oklahoma,2017-06-01,1821622.0
1516,Oregon,2017-06-01,2082582.0
1517,Pennsylvania,2017-06-01,6500140.0
1518,Rhode Island,2017-06-01,568429.0
1519,South Carolina,2017-06-01,2266113.0
1520,South Dakota,2017-06-01,456278.0
1521,Tennessee,2017-06-01,3186200.0
1522,Texas,2017-06-01,13475092.0
1523,Utah,2017-06-01,1556664.0
1524,Virginia,2017-06-01,4331491.0
1525,Vermont,2017-06-01,354500.0
1526,Washington,2017-06-01,3738541.0
1527,Wisconsin,2017-06-01,3146203.0
1528,West Virginia,2017-06-01,782674.0
1529,Wyoming,2017-06-01,294108.0
1530,Alaska,2017-07-01,360488.0
1531,Alabama,2017-07-01,2206860.0
1532,Arkansas,2017-07-01,1343174.0
1533,Arizona,2017-07-01,3247695.0
1534,California,2017-07-01,19237228.0
1535,Colorado,2017-07-01,2977132.0
1536,Connecticut,2017-07-01,1919727.0
1537,District of Columbia,2017-07-01,394808.0
1538,Delaware,2017-07-01,476462.0
1539,Florida,2017-07-01,9988901.0
1540,Georgia,2017-07-01,5105289.0
1541,Hawaii,2017-07-01,697091.0
1542,Iowa,2017-07-01,1694106.0
1543,Idaho,2017-07-01,841602.0
1544,Illinois,2017-07-01,6556805.0
1545,Indiana,2017-07-01,3336419.0
1546,Kansas,2017-07-01,1493133.0
1547,Kentucky,2017-07-01,2049813.0
1548,Louisiana,2017-07-01,2101693.0
1549,Massachusetts,2017-07-01,3733434.0
1550,Maryland,2017-07-01,3256480.0
1551,Maine,2017-07-01,703234.0
1552,Michigan,2017-07-01,4912843.0
1553,Minnesota,2017-07-01,3070848.0
1554,Missouri,2017-07-01,3052646.0
1555,Mississippi,2017-07-01,1272497.0
1556,Montana,2017-07-01,530358.0
1557,North Carolina,2017-07-01,4868559.0
1558,North Dakota,2017-07-01,414597.0
1559,Nebraska,2017-07-01,1023162.0
1560,New Hampshire,2017-07-01,758542.0
1561,New Jersey,2017-07-01,4622218.0
1562,New Mexico,2017-07-01,946764.0
1563,Nevada,2017-07-01,1449501.0
1564,New York,2017-07-01,9867628.0
1565,Ohio,2017-07-01,5830854.0
1566,Oklahoma,2017-07-01,1824900.0
1567,Oregon,2017-07-01,2085221.0
1568,Pennsylvania,2017-07-01,6493788.0
1569,Rhode Island,2017-07-01,568678.0
1570,South Carolina,2017-07-01,2267366.0
1571,South Dakota,2017-07-01,456751.0
1572,Tennessee,2017-07-01,3192239.0
1573,Texas,2017-07-01,13488447.0
1574,Utah,2017-07-01,1559600.0
1575,Virginia,2017-07-01,4334243.0
1576,Vermont,2017-07-01,354485.0
1577,Washington,2017-07-01,3746010.0
1578,Wisconsin,2017-07-01,3147834.0
1579,West Virginia,2017-07-01,783873.0
1580,Wyoming,2017-07-01,293939.0
1581,Alaska,2017-08-01,359970.0
1582,Alabama,2017-08-01,2207126.0
1583,Arkansas,2017-08-01,1343225.0
1584,Arizona,2017-08-01,3252175.0
1585,California,2017-08-01,19241455.0
1586,Colorado,2017-08-01,2985566.0
1587,Connecticut,2017-08-01,1915998.0
1588,District of Columbia,2017-08-01,395026.0
1589,Delaware,2017-08-01,477045.0
1590,Florida,2017-08-01,9990032.0
1591,Georgia,2017-08-01,5110944.0
1592,Hawaii,2017-08-01,695734.0
1593,Iowa,2017-08-01,1693072.0
1594,Idaho,2017-08-01,843971.0
1595,Illinois,2017-08-01,6558898.0
1596,Indiana,2017-08-01,3338006.0
1597,Kansas,2017-08-01,1492235.0
1598,Kentucky,2017-08-01,2049092.0
1599,Louisiana,2017-08-01,2101344.0
1600,Massachusetts,2017-08-01,3736954.0
1601,Maryland,2017-08-01,3258590.0
1602,Maine,2017-08-01,702837.0
1603,Michigan,2017-08-01,4918844.0
1604,Minnesota,2017-08-01,3070821.0
1605,Missouri,2017-08-01,3051527.0
1606,Mississippi,2017-08-01,1271029.0
1607,Montana,2017-08-01,530354.0
1608,North Carolina,2017-08-01,4875697.0
1609,North Dakota,2017-08-01,413993.0
1610,Nebraska,2017-08-01,1023753.0
1611,New Hampshire,2017-08-01,758410.0
1612,New Jersey,2017-08-01,4619239.0
1613,New Mexico,2017-08-01,945445.0
1614,Nevada,2017-08-01,1453361.0
1615,New York,2017-08-01,9865075.0
1616,Ohio,2017-08-01,5832815.0
1617,Oklahoma,2017-08-01,1827186.0
1618,Oregon,2017-08-01,2085667.0
1619,Pennsylvania,2017-08-01,6487659.0
1620,Rhode Island,2017-08-01,568918.0
1621,South Carolina,2017-08-01,2267455.0
1622,South Dakota,2017-08-01,456969.0
1623,Tennessee,2017-08-01,3197704.0
1624,Texas,2017-08-01,13500768.0
1625,Utah,2017-08-01,1561846.0
1626,Virginia,2017-08-01,4335627.0
1627,Vermont,2017-08-01,354420.0
1628,Washington,2017-08-01,3751207.0
1629,Wisconsin,2017-08-01,3147461.0
1630,West Virginia,2017-08-01,784909.0
1631,Wyoming,2017-08-01,293730.0
1632,Alaska,2017-09-01,359319.0
1633,Alabama,2017-09-01,2207624.0
1634,Arkansas,2017-09-01,1342538.0
1635,Arizona,2017-09-01,3256460.0
1636,California,2017-09-01,19237249.0
1637,Colorado,2017-09-01,2992312.0
1638,Connecticut,2017-09-01,1912320.0
1639,District of Columbia,2017-09-01,395016.0
1640,Delaware,2017-09-01,477373.0
1641,Florida,2017-09-01,9990253.0
1642,Georgia,2017-09-01,5113741.0
1643,Hawaii,2017-09-01,694382.0
1644,Iowa,2017-09-01,1691448.0
1645,Idaho,2017-09-01,846071.0
1646,Illinois,2017-09-01,6558492.0
1647,Indiana,2017-09-01,3337967.0
1648,Kansas,2017-09-01,1490502.0
1649,Kentucky,2017-09-01,2047586.0
1650,Louisiana,2017-09-01,2101001.0
1651,Massachusetts,2017-09-01,3740095.0
1652,Maryland,2017-09-01,3259199.0
1653,Maine,2017-09-01,702059.0
1654,Michigan,2017-09-01,4921634.0
1655,Minnesota,2017-09-01,3069623.0
1656,Missouri,2017-09-01,3049359.0
1657,Mississippi,2017-09-01,1269051.0
1658,Montana,2017-09-01,530194.0
1659,North Carolina,2017-09-01,4879411.0
1660,North Dakota,2017-09-01,413394.0
1661,Nebraska,2017-09-01,1023897.0
1662,New Hampshire,2017-09-01,758258.0
1663,New Jersey,2017-09-01,4613608.0
1664,New Mexico,2017-09-01,944028.0
1665,Nevada,2017-09-01,1456885.0
1666,New York,2017-09-01,9855369.0
1667,Ohio,2017-09-01,5829158.0
1668,Oklahoma,2017-09-01,1828537.0
1669,Oregon,2017-09-01,2084965.0
1670,Pennsylvania,2017-09-01,6482632.0
1671,Rhode Island,2017-09-01,569071.0
1672,South Carolina,2017-09-01,2266486.0
1673,South Dakota,2017-09-01,456923.0
1674,Tennessee,2017-09-01,3201719.0
1675,Texas,2017-09-01,13513740.0
1676,Utah,2017-09-01,1563453.0
1677,Virginia,2017-09-01,4336048.0
1678,Vermont,2017-09-01,354302.0
1679,Washington,2017-09-01,3754323.0
1680,Wisconsin,2017-09-01,3145226.0
1681,West Virginia,2017-09-01,785534.0
1682,Wyoming,2017-09-01,293440.0
1683,Alaska,2017-10-01,358592.0
1684,Alabama,2017-10-01,2207465.0
1685,Arkansas,2017-10-01,1341423.0
1686,Arizona,2017-10-01,3261088.0
1687,California,2017-10-01,19228301.0
1688,Colorado,2017-10-01,2997994.0
1689,Connecticut,2017-10-01,1909315.0
1690,District of Columbia,2017-10-01,394951.0
1691,Delaware,2017-10-01,477521.0
1692,Florida,2017-10-01,9992561.0
1693,Georgia,2017-10-01,5114280.0
1694,Hawaii,2017-10-01,693299.0
1695,Iowa,2017-10-01,1689899.0
1696,Idaho,2017-10-01,847840.0
1697,Illinois,2017-10-01,6556880.0
1698,Indiana,2017-10-01,3337543.0
1699,Kansas,2017-10-01,1488379.0
1700,Kentucky,2017-10-01,2045582.0
1701,Louisiana,2017-10-01,2100649.0
1702,Massachusetts,2017-10-01,3743965.0
1703,Maryland,2017-10-01,3258782.0
1704,Maine,2017-10-01,700989.0
1705,Michigan,2017-10-01,4921385.0
1706,Minnesota,2017-10-01,3067975.0
1707,Missouri,2017-10-01,3046490.0
1708,Mississippi,2017-10-01,1267802.0
1709,Montana,2017-10-01,530057.0
1710,North Carolina,2017-10-01,4879643.0
1711,North Dakota,2017-10-01,412936.0
1712,Nebraska,2017-10-01,1023841.0
1713,New Hampshire,2017-10-01,758293.0
1714,New Jersey,2017-10-01,4606841.0
1715,New Mexico,2017-10-01,942756.0
1716,Nevada,2017-10-01,1460220.0
1717,New York,2017-10-01,9841071.0
1718,Ohio,2017-10-01,5820642.0
1719,Oklahoma,2017-10-01,1829311.0
1720,Oregon,2017-10-01,2083825.0
1721,Pennsylvania,2017-10-01,6478938.0
1722,Rhode Island,2017-10-01,569153.0
1723,South Carolina,2017-10-01,2264971.0
1724,South Dakota,2017-10-01,456694.0
1725,Tennessee,2017-10-01,3204205.0
1726,Texas,2017-10-01,13529038.0
1727,Utah,2017-10-01,1564691.0
1728,Virginia,2017-10-01,4336283.0
1729,Vermont,2017-10-01,354172.0
1730,Washington,2017-10-01,3756362.0
1731,Wisconsin,2017-10-01,3142143.0
1732,West Virginia,2017-10-01,785741.0
1733,Wyoming,2017-10-01,293078.0
1734,Alaska,2017-11-01,357832.0
1735,Alabama,2017-11-01,2208532.0
1736,Arkansas,2017-11-01,1340197.0
1737,Arizona,2017-11-01,3266467.0
1738,California,2017-11-01,19218639.0
1739,Colorado,2017-11-01,3003144.0
1740,Connecticut,2017-11-01,1907135.0
1741,District of Columbia,2017-11-01,395001.0
1742,Delaware,2017-11-01,477579.0
1743,Florida,2017-11-01,9997986.0
1744,Georgia,2017-11-01,5113165.0
1745,Hawaii,2017-11-01,692653.0
1746,Iowa,2017-11-01,1688795.0
1747,Idaho,2017-11-01,849291.0
1748,Illinois,2017-11-01,6554599.0
1749,Indiana,2017-11-01,3338026.0
1750,Kansas,2017-11-01,1486470.0
1751,Kentucky,2017-11-01,2043535.0
1752,Louisiana,2017-11-01,2100733.0
1753,Massachusetts,2017-11-01,3749313.0
1754,Maryland,2017-11-01,3257766.0
1755,Maine,2017-11-01,699785.0
1756,Michigan,2017-11-01,4919605.0
1757,Minnesota,2017-11-01,3066127.0
1758,Missouri,2017-11-01,3043622.0
1759,Mississippi,2017-11-01,1266613.0
1760,Montana,2017-11-01,529992.0
1761,North Carolina,2017-11-01,4877590.0
1762,North Dakota,2017-11-01,412665.0
1763,Nebraska,2017-11-01,1023864.0
1764,New Hampshire,2017-11-01,758611.0
1765,New Jersey,2017-11-01,4599881.0
1766,New Mexico,2017-11-01,941750.0
1767,Nevada,2017-11-01,1463526.0
1768,New York,2017-11-01,9825046.0
1769,Ohio,2017-11-01,5809489.0
1770,Oklahoma,2017-11-01,1829780.0
1771,Oregon,2017-11-01,2082386.0
1772,Pennsylvania,2017-11-01,6476072.0
1773,Rhode Island,2017-11-01,569205.0
1774,South Carolina,2017-11-01,2263175.0
1775,South Dakota,2017-11-01,456452.0
1776,Tennessee,2017-11-01,3205969.0
1777,Texas,2017-11-01,13546877.0
1778,Utah,2017-11-01,1565804.0
1779,Virginia,2017-11-01,4336807.0
1780,Vermont,2017-11-01,354051.0
1781,Washington,2017-11-01,3758494.0
1782,Wisconsin,2017-11-01,3139070.0
1783,West Virginia,2017-11-01,785656.0
1784,Wyoming,2017-11-01,292689.0
1785,Alaska,2017-12-01,357103.0
1786,Alabama,2017-12-01,2210701.0
1787,Arkansas,2017-12-01,1339224.0
1788,Arizona,2017-12-01,3273052.0
1789,California,2017-12-01,19214570.0
1790,Colorado,2017-12-01,3008759.0
1791,Connecticut,2017-12-01,1906047.0
1792,District of Columbia,2017-12-01,395250.0
1793,Delaware,2017-12-01,477707.0
1794,Florida,2017-12-01,10007150.0
1795,Georgia,2017-12-01,5111412.0
1796,Hawaii,2017-12-01,692634.0
1797,Iowa,2017-12-01,1688678.0
1798,Idaho,2017-12-01,850626.0
1799,Illinois,2017-12-01,6552397.0
1800,Indiana,2017-12-01,3341073.0
1801,Kansas,2017-12-01,1485497.0
1802,Kentucky,2017-12-01,2042076.0
1803,Louisiana,2017-12-01,2101751.0
1804,Massachusetts,2017-12-01,3757459.0
1805,Maryland,2017-12-01,3256935.0
1806,Maine,2017-12-01,698782.0
1807,Michigan,2017-12-01,4918650.0
1808,Minnesota,2017-12-01,3064718.0
1809,Missouri,2017-12-01,3041674.0
1810,Mississippi,2017-12-01,1266035.0
1811,Montana,2017-12-01,530058.0
1812,North Carolina,2017-12-01,4875928.0
1813,North Dakota,2017-12-01,412576.0
1814,Nebraska,2017-12-01,1024266.0
1815,New Hampshire,2017-12-01,759358.0
1816,New Jersey,2017-12-01,4593657.0
1817,New Mexico,2017-12-01,941150.0
1818,Nevada,2017-12-01,1467126.0
1819,New York,2017-12-01,9810886.0
1820,Ohio,2017-12-01,5799019.0
1821,Oklahoma,2017-12-01,1830382.0
1822,Oregon,2017-12-01,2080849.0
1823,Pennsylvania,2017-12-01,6474865.0
1824,Rhode Island,2017-12-01,569398.0
1825,South Carolina,2017-12-01,2261625.0
1826,South Dakota,2017-12-01,456396.0
1827,Tennessee,2017-12-01,3208324.0
1828,Texas,2017-12-01,13568610.0
1829,Utah,2017-12-01,1567240.0
1830,Virginia,2017-12-01,4338678.0
1831,Vermont,2017-12-01,354016.0
1832,Washington,2017-12-01,3762487.0
1833,Wisconsin,2017-12-01,3136815.0
1834,West Virginia,2017-12-01,785676.0
1835,Wyoming,2017-12-01,292378.0
1836,Alaska,2018-01-01,356498.0
1837,Alabama,2018-01-01,2214527.0
1838,Arkansas,2018-01-01,1338772.0
1839,Arizona,2018-01-01,3281017.0
1840,California,2018-01-01,19222096.0
1841,Colorado,2018-01-01,3015824.0
1842,Connecticut,2018-01-01,1906315.0
1843,District of Columbia,2018-01-01,395730.0
1844,Delaware,2018-01-01,478139.0
1845,Florida,2018-01-01,10020689.0
1846,Georgia,2018-01-01,5110825.0
1847,Hawaii,2018-01-01,693275.0
1848,Iowa,2018-01-01,1690271.0
1849,Idaho,2018-01-01,852121.0
1850,Illinois,2018-01-01,6550963.0
1851,Indiana,2018-01-01,3347959.0
1852,Kansas,2018-01-01,1485942.0
1853,Kentucky,2018-01-01,2042001.0
1854,Louisiana,2018-01-01,2104108.0
1855,Massachusetts,2018-01-01,3769274.0
1856,Maryland,2018-01-01,3257332.0
1857,Maine,2018-01-01,698341.0
1858,Michigan,2018-01-01,4920884.0
1859,Minnesota,2018-01-01,3064496.0
1860,Missouri,2018-01-01,3041374.0
1861,Mississippi,2018-01-01,1266186.0
1862,Montana,2018-01-01,530392.0
1863,North Carolina,2018-01-01,4877314.0
1864,North Dakota,2018-01-01,412653.0
1865,Nebraska,2018-01-01,1025277.0
1866,New Hampshire,2018-01-01,760670.0
1867,New Jersey,2018-01-01,4590359.0
1868,New Mexico,2018-01-01,941212.0
1869,Nevada,2018-01-01,1471357.0
1870,New York,2018-01-01,9803080.0
1871,Ohio,2018-01-01,5793192.0
1872,Oklahoma,2018-01-01,1831536.0
1873,Oregon,2018-01-01,2079631.0
1874,Pennsylvania,2018-01-01,6476843.0
1875,Rhode Island,2018-01-01,569855.0
1876,South Carolina,2018-01-01,2261165.0
1877,South Dakota,2018-01-01,456643.0
1878,Tennessee,2018-01-01,3212889.0
1879,Texas,2018-01-01,13595908.0
1880,Utah,2018-01-01,1569406.0
1881,Virginia,2018-01-01,4342632.0
1882,Vermont,2018-01-01,354113.0
1883,Washington,2018-01-01,3769895.0
1884,Wisconsin,2018-01-01,3136136.0
1885,West Virginia,2018-01-01,786241.0
1886,Wyoming,2018-01-01,292255.0
1887,Alaska,2018-02-01,356060.0
1888,Alabama,2018-02-01,2220091.0
1889,Arkansas,2018-02-01,1338982.0
1890,Arizona,2018-02-01,3290510.0
1891,California,2018-02-01,19243453.0
1892,Colorado,2018-02-01,3024932.0
1893,Connecticut,2018-02-01,1908198.0
1894,District of Columbia,2018-02-01,396596.0
1895,Delaware,2018-02-01,478988.0
1896,Florida,2018-02-01,10038622.0
1897,Georgia,2018-02-01,5113029.0
1898,Hawaii,2018-02-01,694409.0
1899,Iowa,2018-02-01,1693853.0
1900,Idaho,2018-02-01,854034.0
1901,Illinois,2018-02-01,6551798.0
1902,Indiana,2018-02-01,3358941.0
1903,Kansas,2018-02-01,1487776.0
1904,Kentucky,2018-02-01,2043979.0
1905,Louisiana,2018-02-01,2107711.0
1906,Massachusetts,2018-02-01,3784535.0
1907,Maryland,2018-02-01,3259763.0
1908,Maine,2018-02-01,698713.0
1909,Michigan,2018-02-01,4927259.0
1910,Minnesota,2018-02-01,3065788.0
1911,Missouri,2018-02-01,3042969.0
1912,Mississippi,2018-02-01,1267261.0
1913,Montana,2018-02-01,531118.0
1914,North Carolina,2018-02-01,4882825.0
1915,North Dakota,2018-02-01,412835.0
1916,Nebraska,2018-02-01,1027012.0
1917,New Hampshire,2018-02-01,762613.0
1918,New Jersey,2018-02-01,4592098.0
1919,New Mexico,2018-02-01,942012.0
1920,Nevada,2018-02-01,1476371.0
1921,New York,2018-02-01,9804282.0
1922,Ohio,2018-02-01,5794297.0
1923,Oklahoma,2018-02-01,1833233.0
1924,Oregon,2018-02-01,2078914.0
1925,Pennsylvania,2018-02-01,6482943.0
1926,Rhode Island,2018-02-01,570638.0
1927,South Carolina,2018-02-01,2262610.0
1928,South Dakota,2018-02-01,457231.0
1929,Tennessee,2018-02-01,3220532.0
1930,Texas,2018-02-01,13629499.0
1931,Utah,2018-02-01,1572534.0
1932,Virginia,2018-02-01,4348614.0
1933,Vermont,2018-02-01,354366.0
1934,Washington,2018-02-01,3781049.0
1935,Wisconsin,2018-02-01,3137140.0
1936,West Virginia,2018-02-01,787537.0
1937,Wyoming,2018-02-01,292389.0
1938,Alaska,2018-03-01,355769.0
1939,Alabama,2018-03-01,2225982.0
1940,Arkansas,2018-03-01,1339618.0
1941,Arizona,2018-03-01,3300813.0
1942,California,2018-03-01,19272324.0
1943,Colorado,2018-03-01,3035284.0
1944,Connecticut,2018-03-01,1911441.0
1945,District of Columbia,2018-03-01,397571.0
1946,Delaware,2018-03-01,480050.0
1947,Florida,2018-03-01,10058444.0
1948,Georgia,2018-03-01,5117242.0
1949,Hawaii,2018-03-01,695627.0
1950,Iowa,2018-03-01,1698663.0
1951,Idaho,2018-03-01,856277.0
1952,Illinois,2018-03-01,6554433.0
1953,Indiana,2018-03-01,3372302.0
1954,Kansas,2018-03-01,1490246.0
1955,Kentucky,2018-03-01,2047306.0
1956,Louisiana,2018-03-01,2111364.0
1957,Massachusetts,2018-03-01,3800886.0
1958,Maryland,2018-03-01,3263750.0
1959,Maine,2018-03-01,699692.0
1960,Michigan,2018-03-01,4935364.0
1961,Minnesota,2018-03-01,3067888.0
1962,Missouri,2018-03-01,3045227.0
1963,Mississippi,2018-03-01,1269105.0
1964,Montana,2018-03-01,532148.0
1965,North Carolina,2018-03-01,4891265.0
1966,North Dakota,2018-03-01,412956.0
1967,Nebraska,2018-03-01,1029174.0
1968,New Hampshire,2018-03-01,764962.0
1969,New Jersey,2018-03-01,4598161.0
1970,New Mexico,2018-03-01,943279.0
1971,Nevada,2018-03-01,1481806.0
1972,New York,2018-03-01,9813082.0
1973,Ohio,2018-03-01,5800942.0
