REF_DATE,GEO,Estimate,UOM,VALUE
2024-05-01,Manitoba,Average weekly hours including overtime for hourly employees,Hours,31
2024-06-01,Saskatchewan,Average weekly hours including overtime for hourly employees,Hours,31
2024-08-01,Saskatchewan,Average weekly hours including overtime for hourly employees,Hours,31
2024-08-01,Yukon,Average weekly hours including overtime for hourly employees,Hours,31
2024-09-01,Quebec,Average weekly hours including overtime for hourly employees,Hours,31
2025-01-01,Quebec,Average weekly hours including overtime for hourly employees,Hours,31
2025-03-01,Nova Scotia,Average weekly hours including overtime for hourly employees,Hours,31
2025-04-01,Quebec,Average weekly hours including overtime for hourly employees,Hours,31
2025-04-01,Saskatchewan,Average weekly hours including overtime for hourly employees,Hours,31
2025-06-01,Quebec,Average weekly hours including overtime for hourly employees,Hours,31
2025-07-01,Ontario,Average weekly hours including overtime for hourly employees,Hours,31
2025-08-01,Canada,Average weekly hours including overtime for hourly employees,Hours,31
2025-09-01,Prince Edward Island,Average weekly hours including overtime for hourly employees,Hours,31
2025-09-01,Ontario,Average weekly hours including overtime for hourly employees,Hours,31
2025-09-01,Yukon,Average weekly hours including overtime for hourly employees,Hours,31
2025-10-01,Quebec,Average weekly hours including overtime for hourly employees,Hours,31
2025-11-01,Prince Edward Island,Average weekly hours including overtime for hourly employees,Hours,31
2025-12-01,Canada,Average weekly hours including overtime for hourly employees,Hours,31
2025-12-01,Quebec,Average weekly hours including overtime for hourly employees,Hours,31
2025-12-01,Saskatchewan,Average weekly hours including overtime for hourly employees,Hours,31
2015-01-01,Canada,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-01-01,Manitoba,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-01-01,British Columbia,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-02-01,Canada,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-03-01,Canada,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-03-01,Manitoba,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-04-01,Canada,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-04-01,British Columbia,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-05-01,Canada,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-05-01,Yukon,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-05-01,Nunavut,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-06-01,Ontario,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-06-01,Manitoba,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-06-01,Nunavut,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-07-01,Yukon,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-08-01,Ontario,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-08-01,Manitoba,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-09-01,Canada,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-09-01,British Columbia,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-10-01,Canada,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-11-01,Manitoba,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2015-12-01,British Columbia,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-02-01,Nova Scotia,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-02-01,British Columbia,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-03-01,Newfoundland and Labrador,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-03-01,British Columbia,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-05-01,Ontario,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-07-01,Ontario,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-07-01,Manitoba,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-07-01,Yukon,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-08-01,Newfoundland and Labrador,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-08-01,Saskatchewan,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-09-01,Ontario,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-09-01,British Columbia,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-10-01,Nunavut,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2016-12-01,Nunavut,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2017-01-01,Manitoba,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2017-02-01,New Brunswick,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2017-03-01,New Brunswick,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2017-03-01,Saskatchewan,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
2017-04-01,Ontario,Standard work week excluding overtime for salaried employees (exclude overtime),Hours,37.1
