"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-08","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","622769","A","","","0"
"2019-09","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","620226","B","","","0"
"2019-10","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","619853","A","","","0"
"2019-11","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","623057","B","","","0"
"2019-12","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","620044","A","","","0"
"2020-01","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","627032","A","","","0"
"2020-02","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","619314","B","","","0"
"2020-03","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","592446","B","","","0"
"2020-04","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","542031","B","","","0"
"2020-05","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","520039","B","","","0"
"2020-06","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","536564","B","","","0"
"2020-07","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","564411","B","","","0"
"2020-08","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","577069","B","","","0"
"2020-09","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","582571","A","","","0"
"2020-10","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","588490","A","","","0"
"2020-11","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","581532","A","","","0"
"2020-12","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","574541","A","","","0"
"2021-01","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","578582","B","","","0"
"2021-02","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","585196","A","","","0"
"2021-03","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","593592","A","","","0"
"2021-04","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","599560","A","","","0"
"2021-05","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","596520","B","","","0"
"2021-06","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","589465","A","","","0"
"2021-07","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","602330","B","","","0"
"2021-08","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","604257","B","","","0"
"2021-09","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","606296","B","","","0"
"2021-10","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","609679","B","","","0"
"2021-11","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","610794","B","","","0"
"2021-12","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","615238","B","","","0"
"2022-01","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","615675","B","","","0"
"2022-02","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","617393","A","","","0"
"2022-03","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","619264","B","","","0"
"2022-04","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","619936","B","","","0"
"2022-05","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","618089","B","","","0"
"2022-06","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","622960","B","","","0"
"2022-07","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","623610","B","","","0"
"2022-08","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","627314","B","","","0"
"2022-09","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","628675","B","","","0"
"2022-10","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","630044","B","","","0"
"2022-11","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","631151","B","","","0"
"2022-12","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","635545","B","","","0"
"2023-01","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","634923","B","","","0"
"2023-02","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","635279","B","","","0"
"2023-03","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","635788","B","","","0"
"2023-04","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","631868","B","","","0"
"2023-05","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","639355","B","","","0"
"2023-06","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","644342","B","","","0"
"2023-07","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","645101","B","","","0"
"2023-08","Manitoba","2021A000246","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310962","8.1.1","641859","B","","","0"
